station,thickness,texture,cn,rew
grid_106,0.2,sandy loam,46,5
grid_106,0.2,sandy loam,46,5
grid_106,0.2,sandy loam,46,5
grid_106,0.5,sandy loam,46,5
grid_106,0.5,sandy clay loam,46,5
grid_107,0.2,sandy loam,46,5
grid_107,0.2,sandy loam,46,5
grid_107,0.2,sandy loam,46,5
grid_107,0.2,sandy loam,46,5
grid_107,0.2,sandy loam,46,5
grid_107,0.5,sandy loam,46,5
grid_107,0.5,sandy clay loam,46,5
grid_108,0.2,sandy loam,46,5
grid_108,0.2,sandy loam,46,5
grid_108,0.2,sandy loam,46,5
grid_108,0.2,sandy loam,46,5
grid_108,0.2,sandy loam,46,5
grid_108,0.5,sandy loam,46,5
grid_108,0.5,sandy clay loam,46,5
grid_109,0.2,sandy loam,46,5
grid_109,0.2,sandy loam,46,5
grid_109,0.2,sandy loam,46,5
grid_109,0.2,sandy loam,46,5
grid_109,0.2,sandy loam,46,5
grid_109,0.5,sandy loam,46,5
grid_109,0.5,sandy clay loam,46,5
grid_110,0.2,sandy loam,46,5
grid_110,0.2,sandy loam,46,5
grid_110,0.2,sandy clay loam,46,5
grid_110,0.2,sandy loam,46,5
grid_110,0.2,sandy loam,46,5
grid_110,0.5,sandy loam,46,5
grid_110,0.5,sandy loam,46,5
grid_111,0.2,sandy loam,46,5
grid_111,0.2,sandy loam,46,5
grid_111,0.2,sandy loam,46,5
grid_111,0.2,sandy loam,46,5
grid_111,0.2,sandy loam,46,5
grid_111,0.5,sandy loam,46,5
grid_111,0.5,sandy clay loam,46,5
grid_112,0.2,sandy loam,46,5
grid_112,0.2,sandy loam,46,5
grid_112,0.2,sandy loam,46,5
grid_112,0.2,sandy loam,46,5
grid_112,0.2,sandy loam,46,5
grid_112,0.5,sandy loam,46,5
grid_112,0.5,sandy clay loam,46,5
grid_113,0.2,sandy loam,46,5
grid_113,0.2,sandy loam,46,5
grid_113,0.2,sandy loam,46,5
grid_113,0.2,sandy loam,46,5
grid_113,0.2,sandy loam,46,5
grid_113,0.5,sandy loam,46,5
grid_113,0.5,sandy clay loam,46,5
grid_114,0.2,sandy loam,46,5
grid_114,0.2,sandy loam,46,5
grid_114,0.2,sandy loam,46,5
grid_114,0.2,sandy loam,46,5
grid_114,0.2,sandy loam,46,5
grid_114,0.5,sandy loam,46,5
grid_114,0.5,sandy clay loam,46,5
grid_115,0.2,sand,46,5
grid_115,0.2,sand,46,5
grid_115,0.2,sand,46,5
grid_115,0.2,loamy sand,46,5
grid_115,0.2,loamy sand,46,5
grid_115,0.5,loamy sand,46,5
grid_115,0.5,loamy sand,46,5
grid_116,0.2,clay,46,5
grid_116,0.2,clay,46,5
grid_116,0.2,clay,46,5
grid_116,0.2,clay,46,5
grid_116,0.2,clay,46,5
grid_116,0.5,clay,46,5
grid_116,0.5,clay,46,5
grid_117,0.2,clay,46,5
grid_117,0.2,clay,46,5
grid_117,0.2,clay,46,5
grid_117,0.2,clay,46,5
grid_117,0.2,clay,46,5
grid_117,0.5,clay,46,5
grid_117,0.5,clay,46,5
grid_118,0.2,sandy loam,46,5
grid_118,0.2,sandy loam,46,5
grid_118,0.2,sandy clay loam,46,5
grid_118,0.2,sandy loam,46,5
grid_118,0.2,sandy loam,46,5
grid_118,0.5,sandy loam,46,5
grid_118,0.5,sandy clay loam,46,5
grid_119,0.2,sandy loam,46,5
grid_119,0.2,sandy loam,46,5
grid_119,0.2,sandy loam,46,5
grid_119,0.2,sandy loam,46,5
grid_119,0.2,sandy loam,46,5
grid_119,0.5,sandy loam,46,5
grid_119,0.5,sandy clay loam,46,5
grid_120,0.2,sandy loam,46,5
grid_120,0.2,sandy loam,46,5
grid_120,0.2,sandy loam,46,5
grid_120,0.2,sandy loam,46,5
grid_120,0.2,sandy loam,46,5
grid_120,0.5,sandy loam,46,5
grid_120,0.5,sandy clay loam,46,5
grid_121,0.2,sandy loam,46,5
grid_121,0.2,sandy loam,46,5
grid_121,0.2,sandy loam,46,5
grid_121,0.2,sandy loam,46,5
grid_121,0.2,sandy loam,46,5
grid_121,0.5,sandy loam,46,5
grid_121,0.5,sandy clay loam,46,5
grid_122,0.2,sandy loam,46,5
grid_122,0.2,sandy loam,46,5
grid_122,0.2,sandy loam,46,5
grid_122,0.2,sandy loam,46,5
grid_122,0.2,sandy loam,46,5
grid_122,0.5,sandy loam,46,5
grid_122,0.5,sandy clay loam,46,5
grid_123,0.2,sandy loam,46,5
grid_123,0.2,sandy loam,46,5
grid_123,0.2,sandy loam,46,5
grid_123,0.2,sandy loam,46,5
grid_123,0.2,sandy loam,46,5
grid_123,0.5,sandy loam,46,5
grid_123,0.5,sandy clay loam,46,5
grid_124,0.2,sandy loam,46,5
grid_124,0.2,sandy loam,46,5
grid_124,0.2,sandy loam,46,5
grid_124,0.2,sandy loam,46,5
grid_124,0.2,sandy loam,46,5
grid_124,0.5,sandy loam,46,5
grid_124,0.5,sandy clay loam,46,5
grid_125,0.2,sandy loam,46,5
grid_125,0.2,sandy loam,46,5
grid_125,0.2,sandy loam,46,5
grid_125,0.2,sandy loam,46,5
grid_125,0.2,sandy loam,46,5
grid_125,0.5,sandy loam,46,5
grid_125,0.5,sandy clay loam,46,5
grid_126,0.2,sandy loam,46,5
grid_126,0.2,sandy loam,46,5
grid_126,0.2,sandy loam,46,5
grid_126,0.2,sandy loam,46,5
grid_126,0.2,sandy loam,46,5
grid_126,0.5,sandy loam,46,5
grid_126,0.5,sandy clay loam,46,5
grid_127,0.2,sandy loam,46,5
grid_127,0.2,sandy loam,46,5
grid_127,0.2,sandy loam,46,5
grid_127,0.2,sandy loam,46,5
grid_127,0.2,sandy loam,46,5
